,reviews,stars
172,"Buenas consulta porque no se puede comprar directo por la app, solo muestra para envío de mensaje o número de celular pero no hay opción para comprar",Calificación: 2 de cinco estrellas
173,"Excelente app para compra y venta de cualquier producto, consigues de todo...👍",Calificación: 5 de cinco estrellas
174,Excelente La verdad me ha ido muy bien con la aplicación es ultra rápida y fácil para publicar,Calificación: 5 de cinco estrellas
175,Excelente aplicación pero ahí que tener mucho cuidado con los estafadores que son demasiado y ahí que saber distinguir,Calificación: 5 de cinco estrellas
176,Da gusto la presentacion y la agilidad con que se interactúa en esta aplicación.,Calificación: 4 de cinco estrellas
177,"Excelente aplicación, he vendido cosas que no uso y también comprado a muy buen precio, la recomiendo",Calificación: 5 de cinco estrellas
178,"Para mi tanto la app como la web son excelentes, es practico y efectivo, recomendado totalmente.",Calificación: 5 de cinco estrellas
179,"muy buena aplicación, el único detalle es que no sale el celu de contacto de las personas que envían mensajes",Calificación: 5 de cinco estrellas
180,"Muy malos empleados de servicio al cliente, aun peor los desarrolladores app llena de bugs les denuncian que hay estafadores con pruebas de que piden transferencia y dicen que no pueden hacer nada, pauperrimos...",Calificación: 1 de cinco estrellas
181,"La venta fue muy rápida, y la aplicación muy amigable, la recomiendo 100%",Calificación: 5 de cinco estrellas
182,"Está con fallos en mi equipo, se detiene constantemente. ... pero en general es excelente. ...",Calificación: 3 de cinco estrellas
183,Es muy buena plataforma para vender mascotas inscritas cumpliendo las normas y es muy vista a nivel nacional,Calificación: 5 de cinco estrellas
184,Buena. Aunque el sistema de mensajes es poco directo y las postulaciones a trabajos también,Calificación: 5 de cinco estrellas
185,"Faltan mejoras de formato, algunas cosas son poco intuitivas o algo engorrosas",Calificación: 4 de cinco estrellas
186,"Excelente plataforma, mucho más fácil de usar que el portal de la competencia",Calificación: 5 de cinco estrellas
187,Todo bien! Fácil de manejar y es una página visitada por mucha gente.,Calificación: 5 de cinco estrellas
188,"Buena experiencia,falta más rigurosidad y filtros,pero muy bien gracias equipo yapo",Calificación: 4 de cinco estrellas
189,"Siguiendo las instrucciones y fotos bien tomadas se logra vender lo que desee a satisfacción del cliente, gracias Yapo por la oportunidades.",Calificación: 5 de cinco estrellas
190,"Muy buena app, sencilla, rápida y eficiente. Muy recomendable para su uso.",Calificación: 5 de cinco estrellas
191,"Excelente la app, la posibilidad de acceder a los mensajes de los compradores es una herramienta muy valiosa.",Calificación: 5 de cinco estrellas
192,Excelente Muy buena forma de vender rápido y segura,Calificación: 5 de cinco estrellas
193,Se consigue de todo y muchas veces más barato que en la calle,Calificación: 5 de cinco estrellas
194,"Buena aplicación para vender productos, el problema es que hay poca seguridad con respecto a los compradores, me trataron de estafar....",Calificación: 4 de cinco estrellas
195,Muy buena app para poder vender rápido y seguro,Calificación: 5 de cinco estrellas
196,Funciona para vender tiene muchas visitas. Recomendable.,Calificación: 5 de cinco estrellas
197,Buena app solo falta que la info para poder adquirir posicionamiento sea mas clara,Calificación: 4 de cinco estrellas
198,No me deja responder los mensajes... me preguntan si lo que vendo aun está disponible pero al abrir el mensaje se me cierra la aplicación.,Calificación: 2 de cinco estrellas
199,"Falta mejorar los filtros de búsqueda, especialmente de vehículos",Calificación: 3 de cinco estrellas
200,Muy buena la apps para adquirir o vender productos,Calificación: 5 de cinco estrellas
201,Muy útil para vender y para encontrar lo que uno necesita.,Calificación: 5 de cinco estrellas
202,Es mucho más rápido cuando llegan mensajes usar la app en vez de la página,Calificación: 5 de cinco estrellas
203,"Muy buena ideal para comprar y vender , fácil de usar",Calificación: 5 de cinco estrellas
204,Muy buena y todo pero ami no me deja publicar ningun objetos me dice espere más tarde y lo eh intentado pero no me sale nada mas que eso,Calificación: 4 de cinco estrellas
205,"Hay un bug o error en las búsquedas guardadas , al presionar un aviso se abre el aviso siguiente",Calificación: 4 de cinco estrellas
206,"Buena aplicación, me ha servido mucho en distintos ámbitos.",Calificación: 5 de cinco estrellas
207,Muy buena aplicación fácil de conseguir un producto y muy confiable.,Calificación: 5 de cinco estrellas
208,Me ha servido cada vez que he necesitado comprar o vender... Excelente..!!,Calificación: 5 de cinco estrellas
209,"Un buen sistema de busqueda diferentes articulos variados,como vender ho comprar",Calificación: 5 de cinco estrellas
210,"Muy conveniente, se encuentran buenos precios y lo mejor, se puede vender y ganar dinero",Calificación: 5 de cinco estrellas
211,Excelente trabajo plataforma.. Suelo vender y muy rápido..,Calificación: 5 de cinco estrellas
212,Funciona súper bien esta app. Siempre he vendido mis artículos muy rápido.,Calificación: 5 de cinco estrellas
213,Es el mejor medio pata vender lo que sea rápido y seguro!!,Calificación: 5 de cinco estrellas
214,"Sencilla, práctica y he logrado vender todo lo que he publicado. Muy buena.",Calificación: 5 de cinco estrellas
215,"Me gusta, es simple y efectiva,vendo mucho a través de ella",Calificación: 5 de cinco estrellas
216,"Excelente tribuna para la venta expedita... muy comoda al usar, confiable y sencilla",Calificación: 5 de cinco estrellas
217,Llevo tiempo comprando aqui desde diferente celulares de mi casa y sinceramente me encanta probe mercado libre pero no me gusto y yapo.cl es muy bueno rapido ala hora de buscar cosas poreso yapo te llevas 5 estrellas muy buena app sigan asi.,Calificación: 5 de cinco estrellas
218,"Muy buena app, en menos de una semana vendi mi producto y 100% seguro",Calificación: 5 de cinco estrellas
219,Simple y eficaz. Podria tener opciones para enlazar los numeros directamente a whatsapp,Calificación: 5 de cinco estrellas
220,Excelente! Tuve unos inconvenientes pero fueron prontamente solucionados. Muchas gracias.,Calificación: 5 de cinco estrellas
221,"Es una muy buena aplicación, aunque le faltan dar más seguridad a sus clientes y vendedores",Calificación: 4 de cinco estrellas
222,"Muy rápida e intuitiva, fácil de manejar y buen servicio.",Calificación: 4 de cinco estrellas
223,Excelente servicio ayuda mucho y si no tienes dinero para publicar lo hace gratis muy bueno,Calificación: 5 de cinco estrellas
224,"Muy fácil de usar, y muy cómodo para quienes compran y quienes venden",Calificación: 5 de cinco estrellas
225,Bien hasta el momento para ventas y compras mejorando la seguridad.,Calificación: 5 de cinco estrellas
226,"Buena aplicacion , pero no faltan los estafadores que se aprovechan de la publicacion para realizar sus fechorias",Calificación: 4 de cinco estrellas
227,publico artículos en venta y salen en revisión y después desaparece. pésimo feedback nula comunicación de por qué no se suben los artículos eso xao,Calificación: 1 de cinco estrellas
228,"Muy buena , rápido contactas de inmediato , no demoran en publicar ...etc buena",Calificación: 5 de cinco estrellas
229,Muy buena con variados productos y opciones de compra,Calificación: 5 de cinco estrellas
230,No da opcion para palabra parecida como otras paginas deve escribirse perfecto o no encuentra nada,Calificación: 1 de cinco estrellas
231,Muy buena app me simplifica el uso del servicio.,Calificación: 5 de cinco estrellas
232,Buena pero falta ser un poco más práctica,Calificación: 4 de cinco estrellas
233,"Insegura, andan muchos estafadores, publiqué un anuncio y me hablaron varios números, pero todos con el mismo mecanismo de mensaje, pasé la cuenta rut y menos mal que caché que me estaban estafando, deberían fortalecer la seguridad de la app",Calificación: 2 de cinco estrellas
234,"Muy buena aplicación, la recomiendo",Calificación: 5 de cinco estrellas
235,Buena Aplicación Solo que debería notificar cuando el aviso no es publicado después de ser revisado.,Calificación: 2 de cinco estrellas
236,Siempre hay fallas. No deja subir avisos que tengan algún parecido con otro aviso que este subido. Han subido muchos sus precios,Calificación: 1 de cinco estrellas
237,Bueno y confiable para vender lo que quieras recomendable.,Calificación: 5 de cinco estrellas
238,Muy buena lo vendimos sin problema,Calificación: 5 de cinco estrellas
239,"Es muy buena esta app, me sirvio de mucho, pude vender de inmediato.",Calificación: 5 de cinco estrellas
240,buena nos da la oportunidad de compras en buen estado y economica ademas de tener un amplio surtido de todo tipo.,Calificación: 4 de cinco estrellas
241,"Muy buena aplicación para comprar, vender, arrendar!!",Calificación: 5 de cinco estrellas
242,Excelente opción para hacer negocios! Comprar barato y vender a precio de mercado! Genial!,Calificación: 5 de cinco estrellas
243,"Una muy app, gratis y que llega todo tipos denpersonas!!!!",Calificación: 5 de cinco estrellas
244,Cada vez que he querido vender algo no he tenido ningún inconveniente.,Calificación: 5 de cinco estrellas
245,Lejos el mejor portal para vender de todo. Grande YAPO. CL,Calificación: 5 de cinco estrellas
246,Sirve para lo que ofrece pero podrían mejorar los botones para regresar al Home y no tener que poner a cada rato en que región estoy buscando,Calificación: 5 de cinco estrellas
247,Muy buena aplicación y sitió para buscar y vender vehículos,Calificación: 5 de cinco estrellas
248,Hace años que la uso y siempre vendo ya perdi la cuenta de cuantas cosas e vendido,Calificación: 5 de cinco estrellas
249,Mucha publicidad al igual que la página web. Desinstalado.,Calificación: 1 de cinco estrellas
250,"Muy buena la app, me sirvió para vender luego mis artículos",Calificación: 5 de cinco estrellas
251,"Se encuentra de todo, y más sustentable ya que se incentiva el reutilizar, y por lo tanto menos consumismo",Calificación: 5 de cinco estrellas
252,"Buenísima , rápida , segura y confiable aplicación❤️",Calificación: 5 de cinco estrellas
253,"Buena y excelente aplicación, mejor que la página web.",Calificación: 5 de cinco estrellas
254,"Buena app, he vendido . Solo hay que cuidarse de los estafadores, me han tratado de estafar algunas veces",Calificación: 4 de cinco estrellas
255,Excelente aplicación para vender tus productos o buscar cosas de tu agrado 100% recomendable,Calificación: 5 de cinco estrellas
256,muy buena aplicación comprar y vender resulta muy facil,Calificación: 5 de cinco estrellas
257,"Es una muy buena app para vender cosas de segunda mano, la recomiendo mucho",Calificación: 5 de cinco estrellas
258,Buena aplicación me gustaría que tuviese Historial de vendedores para hacerla más co fiable y con encuenta de satisfaccion,Calificación: 5 de cinco estrellas
259,Cumple las expectativas y se encuentra lo que uno busca muy buena aplicación,Calificación: 5 de cinco estrellas
